,타이틀,링크,회사명,태그,설명,태그1,태그2,태그3,태그4,태그5,태그6,태그7
2034,[엔씨소프트][리니지M] 기획자 모집,/Recruit/GI_Read/42582502?rPageCode=SL&logpath=21,㈜엔씨소프트,"['경력2년↑', '대졸↑', '경기성남시', '정규직', '사원급외']","게임소프트웨어, 콘솔게임, 툴 디자인, 아케이드게임, RPG, 게임디자인, 게임시나리오, 게임기획, 게임운영관리, 게임기획, 웹게임, Java게임, MMORPG, 게임개발, 베타테스터, 3D온라인게임, 퍼블리싱, 모션그래픽",경력2년↑,대졸↑,경기성남시,정규직,사원급외,,
2035,[펄어비스] [신입/경력] QA 담당자 모집,/Recruit/GI_Read/42579887?rPageCode=SL&logpath=21,㈜펄어비스,"['경력무관', '학력무관', '경기과천시', '계약직']","게임소프트웨어, 모바일앱게임, 콘솔게임, RPG, 게임개발",경력무관,학력무관,경기과천시,계약직,,,
2036,[메이플그룹] 데이터 분석가,/Recruit/GI_Read/42578737?rPageCode=SL&logpath=21,㈜넥슨,"['경력무관', '학력무관', '경기성남시', '정규직']","위험예측, 데이터분석, 분석모델링",경력무관,학력무관,경기성남시,정규직,,,
2037,[토스뱅크] Security Operations Engineer (사고대응 솔루션 운영/신입),/Recruit/GI_Read/42575645?rPageCode=SL&logpath=21,㈜비바리퍼블리카,"['신입·경력', '학력무관', '서울강남구', '계약직']","시스템분석, 시스템설계, 시스템운영, 방화벽, 정보보안, 네트워크관리, 보안관제, 네트워크관리, 정보보안, 아키텍처, 핀테크",신입·경력,학력무관,서울강남구,계약직,,,
2038,[TmaxSoft] 공공부문 SaaS 연구/개발,/Recruit/GI_Read/42572924?rPageCode=SL&logpath=21,㈜티맥스소프트,"['신입·경력1년↑', '대졸↑', '경기성남시', '정규직']","BigData, 솔루션, SI, ERP, 소프트웨어개발",신입·경력1년↑,대졸↑,경기성남시,정규직,,,
2039,[TmaxSoft] 공공부문 미들웨어 QA,/Recruit/GI_Read/42572136?rPageCode=SL&logpath=21,㈜티맥스소프트,"['신입·경력1년↑', '대졸↑', '경기성남시', '정규직']","BigData, 솔루션, SI, ERP, 소프트웨어개발",신입·경력1년↑,대졸↑,경기성남시,정규직,,,
2040,QA 엔지니어(DEX),/Recruit/GI_Read/42570583?rPageCode=SL&logpath=21,위메이드,"['경력5년↑', '학력무관', '경기성남시', '정규직']","탈중앙화거래소, 블록체인, DEX",경력5년↑,학력무관,경기성남시,정규직,,,
2041,[JNPMEDI] QA Specialist 모집,/Recruit/GI_Read/42570278?rPageCode=SL&logpath=21,㈜제이앤피메디,"['경력1년↑', '대졸↑', '인천연수구', '정규직', '팀원']","모바일앱개발, 솔루션, 검증, 소프트웨어개발",경력1년↑,대졸↑,인천연수구,정규직,팀원,,
2042,2023 웹젠 수시채용,/Recruit/GI_Read/42569636?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 전산입력, 데이터관리, 사이트관리, 게임마케팅, 재무회계, UI·UX기획, SNS마케팅, 테스터, 프로모션, 문서관리, 애니메이션, 해외마케팅, 게임디자인, 브랜딩, 중국어, 프로모션, PM, UI·UX디자인, 광고기획, 제휴마케팅, 사업기획, 영어, UI·UX기획, 게임기획, 문서작성, 이펙터, 모델링, 데이터분석, 전략기획, 게임기획, 스토리보드, MMORPG, 개인정보, 게임개발, 원화디자인, 원화디자인, 시나리오작가, 서버관리, 일본어, 데이터분석",신입·경력,학력무관,경기성남시,정규직,,,
2043,[인턴십] Computer Vision & Deep Learning Engineer (로보틱스 프로젝트),/Recruit/GI_Read/42569439?rPageCode=SL&logpath=21,네이버랩스,"['신입', '석사↑', '경기성남시', '인턴']","딥러닝, 인공지능, 이미지프로세싱",신입,석사↑,경기성남시,인턴,,,
2044,[인턴십] Computer Vision & Deep Learning Engineer (자율주행 프로젝트),/Recruit/GI_Read/42569029?rPageCode=SL&logpath=21,네이버랩스,"['신입', '석사↑', '경기성남시', '인턴']","딥러닝, 인공지능, 이미지프로세싱",신입,석사↑,경기성남시,인턴,,,
2045,서비스QA(NFT),/Recruit/GI_Read/42568675?rPageCode=SL&logpath=21,㈜위메이드,"['경력5년↑', '학력무관', '경기성남시', '정규직']","테스터, 검증",경력5년↑,학력무관,경기성남시,정규직,,,
2046,백엔드 개발(NILE 플랫폼),/Recruit/GI_Read/42568421?rPageCode=SL&logpath=21,위메이드,"['경력5년↑', '학력무관', '경기성남시', '정규직', '주임~대리급외']",SI개발,경력5년↑,학력무관,경기성남시,정규직,주임~대리급외,,
2047,[웹젠넥스트/신규 Project N] UI디자이너(경력),/Recruit/GI_Read/42546408?rPageCode=SL&logpath=21,㈜웹젠,"['경력1년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, UIUX, 게임마케팅, UI·UX기획, 수집형RPG, 아이콘제작, UI컨셉, 게임디자인, UI·UX디자인, Unreal Engine, 게임기획, UE, MMORPG, 게임개발",경력1년↑,학력무관,경기성남시,정규직,,,
2048,[웹젠] TA(Unreal Engine 5)(경력),/Recruit/GI_Read/42546399?rPageCode=SL&logpath=21,㈜웹젠,"['경력2년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, ue4, 게임디자인, Maxscript, Technical Art, 터레인, 게임기획, HLSL, RenderDoc, MMORPG, 게임개발, TA, Visual Script, blueprint",경력2년↑,학력무관,경기성남시,정규직,,,
2049,[웹젠] 개발PM(경력),/Recruit/GI_Read/42546376?rPageCode=SL&logpath=21,㈜웹젠,"['경력3년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 프로젝트, 게임디자인, 개발일정, 게임기획, 게임개발PM, MMORPG, 게임개발, 개발PM, 게임PM, 게임서비스, 프로젝트 관리",경력3년↑,학력무관,경기성남시,정규직,,,
2050,[웹젠온네트/Shot Online] 게임기획(신입/경력),/Recruit/GI_Read/42546842?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 컨텐츠디자인, 데이터분석, 시스템분석, 게임디자인, 컨텐츠기획, 골프, 게임기획, 게임기획, 게임개발, 골프게임, 통계분석",신입·경력,학력무관,경기성남시,정규직,,,
2051,[웹젠] 게임QA(경력),/Recruit/GI_Read/42546367?rPageCode=SL&logpath=21,㈜웹젠,"['경력2년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 게임플레이, 테스터, 모바일마켓, 게임디자인, ISTQB, 게임기획, MMORPG, CSTS, 게임개발, 검증",경력2년↑,학력무관,경기성남시,정규직,,,
2052,[웹젠/신규 Project G] 레벨기획(경력),/Recruit/GI_Read/42547033?rPageCode=SL&logpath=21,㈜웹젠,"['경력3년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 게임디자인, 게임기획, 게임기획, MMORPG, 게임개발, 밸런스기획",경력3년↑,학력무관,경기성남시,정규직,,,
2053,[웹젠넥스트/신규 Project N] 애니메이션(신입/경력),/Recruit/GI_Read/42546435?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 3DSmax, 게임마케팅, 수집형RPG, 애니메이션, 게임디자인, 서브컬쳐, Unreal Engine, 게임기획, 모델링, UE, MMORPG, 게임개발",신입·경력,학력무관,경기성남시,정규직,,,
2054,[웹젠] 마케팅(신입/경력),/Recruit/GI_Read/42547176?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력3년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 게임디자인, 게임기획, 전략기획, 게임개발, 시장분석",신입·경력3년↑,학력무관,경기성남시,정규직,,,
2055,[웹젠레드코어/R2M] 서버(신입/경력),/Recruit/GI_Read/42546668?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 컨텐츠개발, 게임마케팅, MMO, multithread, 게임디자인, Redis, 게임기획, MMORPG, 게임개발, 서버유지보수, IOCP",신입·경력,학력무관,경기성남시,정규직,,,
2056,[웹젠넥스트/신규 Project N] 3D 캐릭터모델링(신입/경력),/Recruit/GI_Read/42546625?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, ue4, ZBRUSH, 수집형RPG, 게임디자인, Marvelous Designer, Unreal Engine, 게임기획, 애니메이션, 모델링, MMORPG, 게임개발, 캐릭터모델링, Substance Painter",신입·경력,학력무관,경기성남시,정규직,,,
2057,[웹젠] 사업분석(신입/경력),/Recruit/GI_Read/42547254?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 게임사업PM, 게임디자인, 글로벌사업PM, 사업기획, 게임기획, MMORPG, 게임개발, 게임PM, 사업PM",신입·경력,학력무관,경기성남시,정규직,,,
2058,[웹젠/신규 Project G] 캐릭터원화(경력5년 이상),/Recruit/GI_Read/42546563?rPageCode=SL&logpath=21,㈜웹젠,"['경력5년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 게임디자인, 극실사, 캐릭터원화, Unreal Engine, 유럽풍, 게임기획, MMORPG, 게임개발, 원화디자인, 중실사",경력5년↑,학력무관,경기성남시,정규직,,,
2059,[웹젠넥스트/신규 Project N] 클라이언트(경력),/Recruit/GI_Read/42546648?rPageCode=SL&logpath=21,㈜웹젠,"['경력1년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 컨텐츠개발, 게임마케팅, ue4, 시스템개발, 수집형RPG, 게임디자인, 프로그래밍, Unreal Engine, 클라이언트, 게임기획, 클라이언트프로그래밍, 게임기획, MMORPG, 게임개발",경력1년↑,학력무관,경기성남시,정규직,,,
2060,[웹젠레드코어/R2M] 레벨기획(경력),/Recruit/GI_Read/42547029?rPageCode=SL&logpath=21,㈜웹젠,"['경력', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 몬스터, ue4, Unreal Engine 4, 게임디자인, 맵설계, Unreal Engine, 게임기획, 게임기획, MMORPG, 게임개발, 레벨기획",경력,학력무관,경기성남시,정규직,,,
2061,[웹젠/R2M] 국내GM(신입/경력),/Recruit/GI_Read/42547231?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력3년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 모니터링, 사이트관리, 게임마케팅, 고객대응, GM, 수집형RPG, 게임디자인, 프로모션, RPG, 게임기획, 게임개발, voc, 이벤트기획",신입·경력3년↑,학력무관,경기성남시,정규직,,,
2062,[웹젠넥스트/신규 Project N] 설정&시나리오기획(신입/경력),/Recruit/GI_Read/42547014?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 설정기획, 시나리오기획, ue4, 수집형RPG, 게임디자인, Unreal Engine, 캐릭터설정, 게임기획, UE, 게임기획, MMORPG, 게임개발, UE3",신입·경력,학력무관,경기성남시,정규직,,,
2063,[웹젠] 로컬라이제이션(일본어)(신입/경력),/Recruit/GI_Read/42547199?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력1년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 일본어, 게임디자인, 게임기획, 전략기획, MMORPG, 게임개발, 포털PM, 로컬라이제이션",신입·경력1년↑,학력무관,경기성남시,정규직,,,
2064,[웹젠] 로컬라이제이션(영어)(신입/경력),/Recruit/GI_Read/42547216?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력1년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 게임디자인, 게임기획, 전략기획, MMORPG, 영어PM, 게임개발, 포털PM, 로컬라이제이션",신입·경력1년↑,학력무관,경기성남시,정규직,,,
2065,[웹젠/신규 Project G] 애니메이션(경력5년 이상),/Recruit/GI_Read/42546478?rPageCode=SL&logpath=21,㈜웹젠,"['경력5년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 모션그래픽, 애니메이션, 게임디자인, 극실사, Unreal Engine, 유럽풍, 게임기획, MMORPG, 게임개발, 애니메이션, 중실사",경력5년↑,학력무관,경기성남시,정규직,,,
2066,[웹젠레드코어/R2M] 애니메이션(신입/경력),/Recruit/GI_Read/42546454?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 모션그래픽, 애니메이션, 게임디자인, 극실사, Unreal Engine, 유럽풍, 게임기획, MMORPG, 게임개발, 애니메이션, 중실사",신입·경력,학력무관,경기성남시,정규직,,,
2067,[웹젠/신규 Project G] 컨텐츠기획(경력),/Recruit/GI_Read/42546789?rPageCode=SL&logpath=21,㈜웹젠,"['경력3년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 데이터분석, 시스템분석, 게임디자인, 컨텐츠기획, 게임기획, 게임기획, MMORPG, 컨셉, 게임개발, 시나리오, 퀘스트",경력3년↑,학력무관,경기성남시,정규직,,,
2068,[웹젠넥스트/신규 Project N] 시스템기획(경력),/Recruit/GI_Read/42546872?rPageCode=SL&logpath=21,㈜웹젠,"['경력1년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 시스템기획, UX, 수집형RPG, 게임디자인, Unreal Engine, 게임기획, UE, 게임기획, MMORPG, 게임개발",경력1년↑,학력무관,경기성남시,정규직,,,
2069,[웹젠/신규 서브컬쳐 게임] 국내사업PM(신입/경력),/Recruit/GI_Read/42547290?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력2년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 게임사업PM, 게임디자인, 글로벌사업PM, 사업기획, 게임기획, MMORPG, 게임개발, 게임PM, 사업PM",신입·경력2년↑,학력무관,경기성남시,정규직,,,
2070,[웹젠] 브랜드마케팅(신입/경력),/Recruit/GI_Read/42547072?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력2년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, 게임디자인, 브랜딩, 게임기획, 전략기획, MMORPG, 게임개발",신입·경력2년↑,학력무관,경기성남시,정규직,,,
2071,[웹젠레드코어/R2M] UI디자이너(신입/경력),/Recruit/GI_Read/42546421?rPageCode=SL&logpath=21,㈜웹젠,"['신입·경력', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, UI·UX기획, ui디자이너, 게임디자인, UX디자인, UI·UX디자인, UI디자인, Unreal Engine, 게임기획, MMORPG, 게임개발, UI, 게임UI",신입·경력,학력무관,경기성남시,정규직,,,
2072,[웹젠/신규 Project G] 캐릭터모델링(경력5년 이상),/Recruit/GI_Read/42546639?rPageCode=SL&logpath=21,㈜웹젠,"['경력5년↑', '학력무관', '경기성남시', '정규직']","게임소프트웨어, 게임마케팅, ue4, ZBRUSH, 수집형RPG, 게임디자인, Marvelous Designer, Unreal Engine, 게임기획, 모델링, MMORPG, 게임개발, 캐릭터모델링, Substance Painter",경력5년↑,학력무관,경기성남시,정규직,,,
2073,[웹젠] 개발PM(신입),/Recruit/GI_Read/42546389?rPageCode=SL&logpath=21,㈜웹젠,"['신입', '학력무관', '경기성남시', '정규직']","개발PM, 개발일정, 게임서비스, 게임PM, 게임개발PM, 프로젝트 관리, 프로젝트, 게임개발, 게임기획, 게임디자인, 게임마케팅, 게임소프트웨어, MMORPG",신입,학력무관,경기성남시,정규직,,,
