,년,월,제목,부제목,링크,작가,출판사,출판일,가격,리뷰,리뷰링크,별점,태그,book_id
15,2023,8,현명한 투자자 1,벤저민 그레이엄 직접 쓴 마지막 개정판,https://www.yes24.com//Product/Goods/90299861,['벤저민 그레이엄'],국일증권경제연구소,2020년 05월,"20,700원",70,https://www.yes24.com/Product/Goods/90299861?ReviewYn=Y,9.6,"['#2021우량투자서35선', '#주식투자입문', '#주식초보', '#불멸의고전', '#주식투자']",90299861
16,2023,8,수학의 쓸모,불확실한 미래에서 보통 사람들도 답을 얻는 방법,https://www.yes24.com//Product/Goods/89607340,['닉 폴슨'],더퀘스트,2020년 04월,"19,800원",64,https://www.yes24.com/Product/Goods/89607340?ReviewYn=Y,9.4,"['#북클러버의선택', '#수포자추천', '#수학으로읽는세상']",89607340
17,2023,8,우리가 빛의 속도로 갈 수 없다면,,https://www.yes24.com//Product/Goods/74261416,['김초엽'],허블,2019년 06월,"12,600원",472,https://www.yes24.com/Product/Goods/74261416?ReviewYn=Y,9.4,"['#YES24XEBS_대국민독서챌린지', '#크레마클럽에있어요', '#2020젊은작가TOP5', '#최신작알림신청인기작가', '#2021젊은작가TOP5']",74261416
18,2023,8,부의 인문학 (20만부 기념 개정증보판),슈퍼리치의 서재에서 찾아낸 부자의 길,https://www.yes24.com//Product/Goods/107666677,['브라운스톤(우석)'],오픈마인드,2022년 03월,"15,300원",39,https://www.yes24.com/Product/Goods/107666677?ReviewYn=Y,9.4,"['#미래전략', '#부자비법', '#똑똑하게투자하기']",107666677
19,2023,8,[예스리커버] 정리하는 뇌,"디지털 시대, 정보와 선택 과부하로 뒤엉킨 머릿속과 일상을 정리하는 기술",https://www.yes24.com//Product/Goods/18599174,['대니얼 J. 레비틴'],와이즈베리,2015년 06월,"19,800원",82,https://www.yes24.com/Product/Goods/18599174?ReviewYn=Y,8.7,"['#예스리커버', '#잠시쉼표', '#유튜브셀러', '#삶의기술']",18599174
20,2023,8,2023 박문각 공인중개사 박희용 최종요약서 2차 부동산공법,,https://www.yes24.com//Product/Goods/121553981,['박희용'],박문각,2023년 08월,"9,000원",0,None,0,"['#분철', '#공인중개사파이널']",121553981
21,2023,8,2024 문동균 한국사 한 권으로 모든 것을 정리하는 판서노트,,https://www.yes24.com//Product/Goods/119115959,['문동균'],에스티유니타스,2023년 05월,"13,500원",7,https://www.yes24.com/Product/Goods/119115959?ReviewYn=Y,10.0,"['#분철', '#이달의굿즈']",119115959
22,2023,8,읽으면서 바로 써먹는 어린이 속담,,https://www.yes24.com//Product/Goods/54232177,['한날'],파란정원,2017년 10월,"10,800원",135,https://www.yes24.com/Product/Goods/54232177?ReviewYn=Y,9.4,"['#초등국어', '#초등어휘']",54232177
23,2023,8,오싹오싹 편의점,,https://www.yes24.com//Product/Goods/118797832,['김영진'],책읽는곰,2023년 05월,"12,600원",24,https://www.yes24.com/Product/Goods/118797832?ReviewYn=Y,9.6,"['#넘치는상상력', '#생활동화', '#환상동화']",118797832
24,2023,8,빅터 프랭클의 죽음의 수용소에서,죽음조차 희망으로 승화시킨 인간 존엄성의 승리,https://www.yes24.com//Product/Goods/90454414,['빅터 프랭클'],청아출판사,2020년 05월,"8,820원",26,https://www.yes24.com/Product/Goods/90454414?ReviewYn=Y,9.4,"['#삶의의미', '#홀로코스트', '#이책이나를출판사도살렸다']",90454414
25,2023,8,서찰을 전하는 아이,,https://www.yes24.com//Product/Goods/5883832,['한윤섭'],푸른숲주니어,2011년 10월,"10,800원",48,https://www.yes24.com/Product/Goods/5883832?ReviewYn=Y,9.4,"['#예스리커버', '#국립어린이청소년도서관사서추천']",5883832
26,2023,8,건널목의 유령,,https://www.yes24.com//Product/Goods/120471660,['다카노 가즈아키'],황금가지,2023년 07월,"15,300원",60,https://www.yes24.com/Product/Goods/120471660?ReviewYn=Y,9.6,"['#이달의굿즈', '#문학뉴스레터에소개된책']",120471660
27,2023,8,잘 먹어도 쏙 빠지는 초간단 키토 레시피,한국인 입맛에 딱 맞는 저탄수 다이어트 요리,https://www.yes24.com//Product/Goods/119969641,['이영훈'],만개의레시피,2023년 07월,"18,900원",10,https://www.yes24.com/Product/Goods/119969641?ReviewYn=Y,10.0,['#이달의굿즈'],119969641
28,2023,8,더 좋은 삶을 위한 철학,천사와 악마 사이 더 나은 선택을 위한 안내서,https://www.yes24.com//Product/Goods/117585439,['마이클 슈어'],김영사,2023년 02월,"16,200원",63,https://www.yes24.com/Product/Goods/117585439?ReviewYn=Y,9.7,"['#까탈로그에나온책', '#인문학의쓸모', '#생활철학', '#학급운영의철학', '#철학수업']",117585439
29,2023,8,네 기분은 어떤 색깔이니?,,https://www.yes24.com//Product/Goods/116867588,['최숙희'],책읽는곰,2023년 01월,"12,600원",38,https://www.yes24.com/Product/Goods/116867588?ReviewYn=Y,9.8,[],116867588
30,2023,8,나는 주식 대신 달러를 산다,성공률 100% 투자자의 기발한 파이프라인,https://www.yes24.com//Product/Goods/101780937,['박성현'],알에이치코리아(RHK),2021년 05월,"14,400원",43,https://www.yes24.com/Product/Goods/101780937?ReviewYn=Y,9.3,"['#크레마클럽에있어요', '#예스리커버', '#월급으로시작하는', '#외환의핵심', '#월급재테크']",101780937
31,2023,8,순재와 키완,두 아이가 만난 괴물에 대한 기록,https://www.yes24.com//Product/Goods/66888909,['오하림'],문학동네,2018년 11월,"9,900원",9,https://www.yes24.com/Product/Goods/66888909?ReviewYn=Y,8.3,"['#문학동네어린이문학상수상작', '#시간여행']",66888909
32,2023,8,유치원WARS 3,,https://www.yes24.com//Product/Goods/121791008,['You Chiba'],서울미디어코믹스(서울문화사),2023년 08월,"5,400원",13,https://www.yes24.com/Product/Goods/121791008?ReviewYn=Y,10.0,[],121791008
33,2023,8,박문호 박사의 빅히스토리 공부,우주의 탄생부터 인간 의식의 출현까지,https://www.yes24.com//Product/Goods/110335748,['박문호'],김영사,2022년 06월,"22,500원",18,https://www.yes24.com/Product/Goods/110335748?ReviewYn=Y,9.7,[],110335748
34,2023,8,이토록 평범한 미래,,https://www.yes24.com//Product/Goods/113737429,['김연수'],문학동네,2022년 10월,"12,600원",85,https://www.yes24.com/Product/Goods/113737429?ReviewYn=Y,9.3,"['#문학뉴스레터에소개된책', '#2022내맘대로올해의책', '#단편집', '#삶을노래하다']",113737429
35,2023,8,세력주의 神신 100법칙,아는 만큼 보이는 세력주 투자 - 단기간 큰돈 벌기,https://www.yes24.com//Product/Goods/120761867,['이시이 카츠토시'],지상사,2023년 08월,"15,750원",31,https://www.yes24.com/Product/Goods/120761867?ReviewYn=Y,9.6,['#이달의굿즈'],120761867
36,2023,8,신기한 맛 도깨비 식당 5,,https://www.yes24.com//Product/Goods/119843493,['김용세'],꿈터,2023년 06월,"11,700원",41,https://www.yes24.com/Product/Goods/119843493?ReviewYn=Y,9.8,"['#판타지', '#환상동화']",119843493
37,2023,8,쓰이는 영문법 1,,https://www.yes24.com//Product/Goods/118922426,['김수영'],길벗이지톡,2023년 05월,"18,900원",11,https://www.yes24.com/Product/Goods/118922426?ReviewYn=Y,9.6,"['#분철', '#영문법고민끝내드려요']",118922426
38,2023,8,우울한 마음도 습관입니다,내 감정을 책임지고 행복한 삶을 사는 법,https://www.yes24.com//Product/Goods/117958319,['박상미'],저녁달,2023년 03월,"16,920원",25,https://www.yes24.com/Product/Goods/117958319?ReviewYn=Y,9.9,"['#이달의굿즈', '#심리학처방전', '#감정', '#감정공부']",117958319
39,2023,8,욕망의 진화,"사랑, 연애, 섹스, 결혼 남녀의 엇갈린 욕망에 담긴 진실",https://www.yes24.com//Product/Goods/2686191,['데이비드 버스'],사이언스북스,2007년 08월,"19,800원",52,https://www.yes24.com/Product/Goods/2686191?ReviewYn=Y,8.4,"['#이정도는읽어야교양인', '#진화심리학', '#실용심리학']",2686191
40,2023,8,멘탈을 회복하는 연습,후회와 미련은 접고 다시 앞으로 나아가기 위한 두뇌 재훈련 프로젝트,https://www.yes24.com//Product/Goods/121925304,['데이먼 자하리아데스'],서삼독,2023년 09월,"15,120원",56,https://www.yes24.com/Product/Goods/121925304?ReviewYn=Y,9.6,"['#이달의주목신간', '#얼리리더', '#이달의굿즈', '#변화가필요해', '#멘탈회복']",121925304
41,2023,8,팥빙수의 전설,,https://www.yes24.com//Product/Goods/74806358,['이지은'],웅진주니어,2019년 06월,"11,700원",93,https://www.yes24.com/Product/Goods/74806358?ReviewYn=Y,9.8,"['#독서지도안', '#여름맛', '#라키비움J수록도서', '#여름그림책', '#좋아서하는그림책연구회추천']",74806358
42,2023,8,상처 주는 말 하는 친구에게 똑똑하게 말하는 법,"화내지 않고, 참지 않고, 울지 않는 마법의 표현 59",https://www.yes24.com//Product/Goods/117585533,['김윤나'],북라이프,2023년 02월,"11,700원",49,https://www.yes24.com/Product/Goods/117585533?ReviewYn=Y,9.9,"['#학교생활이야기', '#슬기로운언어생활', '#친구관계', '#인간관계에대하여']",117585533
43,2023,8,흔한남매 12,,https://www.yes24.com//Product/Goods/115467467,['흔한남매'],미래엔아이세움,2022년 11월,"13,050원",117,https://www.yes24.com/Product/Goods/115467467?ReviewYn=Y,9.8,"['#유튜버', '#남매', '#유튜브', '#학습만화']",115467467
44,2023,8,캐시버타이징,,https://www.yes24.com//Product/Goods/108020656,['드류 에릭 휘트먼'],글로세움,2021년 04월,"17,820원",2,https://www.yes24.com/Product/Goods/108020656?ReviewYn=Y,10.0,[],108020656
45,2023,8,12가지 인생의 법칙 (40만 부 기념 스페셜 에디션),혼돈의 해독제,https://www.yes24.com//Product/Goods/117120573,['조던 B. 피터슨'],메이븐,2023년 02월,"16,380원",6,https://www.yes24.com/Product/Goods/117120573?ReviewYn=Y,9.3,"['#태도의힘', '#크레마클럽에있어요']",117120573
46,2023,8,기자의 글쓰기,모든 장르에 통하는 강력한 글쓰기 전략,https://www.yes24.com//Product/Goods/121192237,['박종인'],와이즈맵,2023년 08월,"16,650원",18,https://www.yes24.com/Product/Goods/121192237?ReviewYn=Y,9.7,"['#이달의굿즈', '#저널리즘', '#글쓰기방법론']",121192237
47,2023,8,디스 이즈 오사카 (THIS IS OSAKA),오사카 교토 고베 나라,https://www.yes24.com//Product/Goods/118937365,['호밀씨'],테라(TERRA),2023년 05월,"17,820원",21,https://www.yes24.com/Product/Goods/118937365?ReviewYn=Y,10.0,[],118937365
48,2023,8,이상한 그림,,https://www.yes24.com//Product/Goods/120527997,['우케쓰'],북다,2023년 07월,"14,400원",54,https://www.yes24.com/Product/Goods/120527997?ReviewYn=Y,9.8,[],120527997
49,2023,8,0~5세 골든 브레인 육아법 ,스탠퍼드 박사 엄마가 알려 주는 영유아 두뇌 발달 컨설팅  ,https://www.yes24.com//Product/Goods/119457623,['김보경'],웨일북,2023년 06월,"16,650원",16,https://www.yes24.com/Product/Goods/119457623?ReviewYn=Y,10.0,['#이달의굿즈'],119457623
50,2023,8,미래엔 중학교 국어 3-2 자습서+평가문제집 (전2권),,https://www.yes24.com//Product/Goods/119275847,None,미래엔,2020년 05월,"34,200원",0,None,0,[],119275847
51,2023,8,너무 잘하려고 애쓰지 마라,,https://www.yes24.com//Product/Goods/109857859,['나태주'],열림원,2022년 06월,"12,600원",63,https://www.yes24.com/Product/Goods/109857859?ReviewYn=Y,9.5,"['#가을에어울리는책', '#가을에시한편', '#선물하기좋은시집', '#선물하기좋은책', '#감성시집']",109857859
52,2023,8,2023 이기적 컴퓨터활용능력 2급 실기 기본서,,https://www.yes24.com//Product/Goods/110882584,['박윤정'],영진닷컴,2022년 07월,"20,700원",11,https://www.yes24.com/Product/Goods/110882584?ReviewYn=Y,10.0,['#분철'],110882584
53,2023,8,SBS 스페셜 : 체인지,고정관념을 확 뒤집을 놀라운 반전 자녀 교육 실험 ,https://www.yes24.com//Product/Goods/119826686,['SBS 스페셜 제작팀'],혜화동,2023년 07월,"16,200원",5,https://www.yes24.com/Product/Goods/119826686?ReviewYn=Y,9.2,[],119826686
54,2023,8,몬스터 차일드,,https://www.yes24.com//Product/Goods/103668412,['이재문'],사계절,2021년 09월,"10,800원",34,https://www.yes24.com/Product/Goods/103668412?ReviewYn=Y,9.7,"['#독서지도안', '#2022아침독서추천도서', '#2022경남독서한마당선정도서', '#성장동화', '#사계절어린이문학상']",103668412
55,2023,8,나는 개다,,https://www.yes24.com//Product/Goods/71923747,['백희나'],책읽는곰,2019년 04월,"11,700원",111,https://www.yes24.com/Product/Goods/71923747?ReviewYn=Y,9.8,"['#라키비움J수록도서', '#린드그렌상수상작가', '#2019해피인사이드해피북스', '#강아지', '#반려동물']",71923747
56,2023,8,초정리 편지,,https://www.yes24.com//Product/Goods/8451380,['배유안'],창비,2013년 02월,"9,720원",23,https://www.yes24.com/Product/Goods/8451380?ReviewYn=Y,9.6,['#독서지도안'],8451380
57,2023,8,설민석의 그리스 로마 신화 대모험 4,신들의 전쟁 - 티타노마키아,https://www.yes24.com//Product/Goods/120006822,['설민석'],단꿈아이,2023년 07월,"11,700원",54,https://www.yes24.com/Product/Goods/120006822?ReviewYn=Y,10.0,[],120006822
58,2023,8,미드나잇 라이브러리 : 평행우주 에디션,인생의 두 번째 기회를 드립니다,https://www.yes24.com//Product/Goods/99534783,['매트 헤이그'],인플루엔셜,2021년 04월,"14,220원",353,https://www.yes24.com/Product/Goods/99534783?ReviewYn=Y,9.2,"['#북클러버의선택', '#책씨앗2022최고의책', '#도서관소재소설', '#내맘대로올해의책', '#올해의책']",99534783
59,2023,8,구름빵 ,,https://www.yes24.com//Product/Goods/89381473,['백희나'],한솔수북,2019년 12월,"11,700원",42,https://www.yes24.com/Product/Goods/89381473?ReviewYn=Y,9.5,['#린드그렌상수상작가'],89381473
60,2023,8,차트박사의 승률 80% 신 매매기법,실전 수익률게임대회 2회 우승으로 검증한,https://www.yes24.com//Product/Goods/4248412,['성경호'],이레미디어,2010년 10월,"31,500원",4,https://www.yes24.com/Product/Goods/4248412?ReviewYn=Y,8.3,[],4248412
61,2023,8,호밀밭의 파수꾼,,https://www.yes24.com//Product/Goods/204300,['제롬 데이비드 샐린저'],민음사,2023년 01월,"9,000원",510,https://www.yes24.com/Product/Goods/204300?ReviewYn=Y,8.3,"['#미국대학위원회SAT추천도서', '#북클러버의선택', '#빌게이츠추천', '#요즘책방:책읽어드립니다', '#20세기고전']",204300
62,2023,8,해커스 토익 실전 1000제 2 RC Reading (리딩) 문제집 ,,https://www.yes24.com//Product/Goods/116259658,['해커스 어학연구소'],해커스어학연구소,2023년 01월,"10,710원",13,https://www.yes24.com/Product/Goods/116259658?ReviewYn=Y,9.9,['#분철'],116259658
63,2023,8,문어 팬티 ,,https://www.yes24.com//Product/Goods/99187027,['수지 시니어'],천개의바람,2021년 04월,"11,700원",8,https://www.yes24.com/Product/Goods/99187027?ReviewYn=Y,10.0,"['#지식그림책', '#바다그림책', '#독서지도안']",99187027
64,2023,8,담을 넘은 아이,제25회 황금도깨비상 수상작,https://www.yes24.com//Product/Goods/77194894,['김정민'],비룡소,2019년 07월,"10,800원",45,https://www.yes24.com/Product/Goods/77194894?ReviewYn=Y,10.0,"['#독서지도안', '#황금도깨비상']",77194894
65,2023,8,당신의 뇌는 최적화를 원한다,,https://www.yes24.com//Product/Goods/61155999,['가바사와 시온'],쌤앤파커스,2018년 05월,"13,500원",31,https://www.yes24.com/Product/Goods/61155999?ReviewYn=Y,9.4,['#크레마클럽에있어요'],61155999
66,2023,8,매일 이곳이 좋아집니다,낯선 곳에서 나 혼자 쌓아올린 괜찮은 하루하루,https://www.yes24.com//Product/Goods/121192160,['마스다 미리'],티라미수 더북,2023년 08월,"15,120원",12,https://www.yes24.com/Product/Goods/121192160?ReviewYn=Y,10.0,"['#일상이야기', '#일상의소중함', '#소소한일상', '#일상을담은', '#나혼자산다']",121192160
67,2023,8,쿠베라 시즌2 5,,https://www.yes24.com//Product/Goods/121995961,['카레곰'],길찾기,2023년 07월,"14,220원",3,https://www.yes24.com/Product/Goods/121995961?ReviewYn=Y,10.0,[],121995961
68,2023,8,채식주의자,,https://www.yes24.com//Product/Goods/108422348,['한강'],창비,2022년 03월,"13,500원",18,https://www.yes24.com/Product/Goods/108422348?ReviewYn=Y,9.2,"['#TV책을보다선정도서', '#해외에서인기있는한국소설', '#월드클래스', '#부커상수상작']",108422348
